dataset,experiment,id_code,plate,sirna,well
train,RPE-07,RPE-07_2_B22,2,263,B22
train,RPE-07,RPE-07_2_B23,2,991,B23
train,RPE-07,RPE-07_2_C02,2,492,C02
train,RPE-07,RPE-07_2_C04,2,790,C04
train,RPE-07,RPE-07_2_C05,2,1024,C05
train,RPE-07,RPE-07_2_C06,2,898,C06
train,RPE-07,RPE-07_2_C08,2,336,C08
train,RPE-07,RPE-07_2_C09,2,393,C09
train,RPE-07,RPE-07_2_C10,2,654,C10
train,RPE-07,RPE-07_2_C12,2,927,C12
train,RPE-07,RPE-07_2_C13,2,285,C13
train,RPE-07,RPE-07_2_C14,2,61,C14
train,RPE-07,RPE-07_2_C16,2,146,C16
train,RPE-07,RPE-07_2_C17,2,600,C17
train,RPE-07,RPE-07_2_C18,2,333,C18
train,RPE-07,RPE-07_2_C20,2,60,C20
train,RPE-07,RPE-07_2_C21,2,946,C21
train,RPE-07,RPE-07_2_C23,2,968,C23
train,RPE-07,RPE-07_2_D02,2,830,D02
train,RPE-07,RPE-07_2_D03,2,752,D03
train,RPE-07,RPE-07_2_D04,2,867,D04
train,RPE-07,RPE-07_2_D05,2,813,D05
train,RPE-07,RPE-07_2_D06,2,1044,D06
train,RPE-07,RPE-07_2_D07,2,747,D07
train,RPE-07,RPE-07_2_D08,2,178,D08
train,RPE-07,RPE-07_2_D09,2,434,D09
train,RPE-07,RPE-07_2_D10,2,562,D10
train,RPE-07,RPE-07_2_D11,2,988,D11
train,RPE-07,RPE-07_2_D12,2,219,D12
train,RPE-07,RPE-07_2_D13,2,724,D13
train,RPE-07,RPE-07_2_D14,2,584,D14
train,RPE-07,RPE-07_2_D15,2,43,D15
train,RPE-07,RPE-07_2_D16,2,232,D16
train,RPE-07,RPE-07_2_D17,2,975,D17
train,RPE-07,RPE-07_2_D18,2,521,D18
train,RPE-07,RPE-07_2_D19,2,502,D19
train,RPE-07,RPE-07_2_D20,2,342,D20
train,RPE-07,RPE-07_2_D21,2,597,D21
train,RPE-07,RPE-07_2_D22,2,462,D22
train,RPE-07,RPE-07_2_D23,2,694,D23
train,RPE-07,RPE-07_2_E02,2,1017,E02
train,RPE-07,RPE-07_2_E03,2,736,E03
train,RPE-07,RPE-07_2_E04,2,111,E04
train,RPE-07,RPE-07_2_E05,2,965,E05
train,RPE-07,RPE-07_2_E06,2,351,E06
train,RPE-07,RPE-07_2_E07,2,967,E07
train,RPE-07,RPE-07_2_E08,2,739,E08
train,RPE-07,RPE-07_2_E09,2,536,E09
train,RPE-07,RPE-07_2_E10,2,22,E10
train,RPE-07,RPE-07_2_E11,2,844,E11
train,RPE-07,RPE-07_2_E12,2,535,E12
train,RPE-07,RPE-07_2_E13,2,428,E13
train,RPE-07,RPE-07_2_E14,2,404,E14
train,RPE-07,RPE-07_2_E15,2,966,E15
train,RPE-07,RPE-07_2_E16,2,1019,E16
train,RPE-07,RPE-07_2_E17,2,78,E17
train,RPE-07,RPE-07_2_E18,2,776,E18
train,RPE-07,RPE-07_2_E19,2,118,E19
train,RPE-07,RPE-07_2_E20,2,859,E20
train,RPE-07,RPE-07_2_E21,2,1078,E21
train,RPE-07,RPE-07_2_E22,2,165,E22
train,RPE-07,RPE-07_2_E23,2,779,E23
train,RPE-07,RPE-07_2_F02,2,216,F02
train,RPE-07,RPE-07_2_F04,2,475,F04
train,RPE-07,RPE-07_2_F05,2,381,F05
train,RPE-07,RPE-07_2_F06,2,1058,F06
train,RPE-07,RPE-07_2_F08,2,1016,F08
train,RPE-07,RPE-07_2_F09,2,905,F09
train,RPE-07,RPE-07_2_F10,2,639,F10
train,RPE-07,RPE-07_2_F12,2,896,F12
train,RPE-07,RPE-07_2_F13,2,837,F13
train,RPE-07,RPE-07_2_F14,2,42,F14
train,RPE-07,RPE-07_2_F16,2,164,F16
train,RPE-07,RPE-07_2_F17,2,412,F17
train,RPE-07,RPE-07_2_F18,2,856,F18
train,RPE-07,RPE-07_2_F20,2,233,F20
train,RPE-07,RPE-07_2_F21,2,857,F21
train,RPE-07,RPE-07_2_F23,2,783,F23
train,RPE-07,RPE-07_2_G02,2,529,G02
train,RPE-07,RPE-07_2_G03,2,257,G03
train,RPE-07,RPE-07_2_G04,2,245,G04
train,RPE-07,RPE-07_2_G05,2,2,G05
train,RPE-07,RPE-07_2_G06,2,902,G06
train,RPE-07,RPE-07_2_G07,2,423,G07
train,RPE-07,RPE-07_2_G08,2,957,G08
train,RPE-07,RPE-07_2_G09,2,723,G09
train,RPE-07,RPE-07_2_G10,2,1032,G10
train,RPE-07,RPE-07_2_G11,2,334,G11
train,RPE-07,RPE-07_2_G12,2,466,G12
train,RPE-07,RPE-07_2_G13,2,569,G13
train,RPE-07,RPE-07_2_G14,2,717,G14
train,RPE-07,RPE-07_2_G15,2,409,G15
train,RPE-07,RPE-07_2_G16,2,305,G16
train,RPE-07,RPE-07_2_G17,2,550,G17
train,RPE-07,RPE-07_2_G18,2,511,G18
train,RPE-07,RPE-07_2_G19,2,72,G19
train,RPE-07,RPE-07_2_G20,2,539,G20
train,RPE-07,RPE-07_2_G21,2,852,G21
train,RPE-07,RPE-07_2_G22,2,383,G22
train,RPE-07,RPE-07_2_G23,2,284,G23
train,RPE-07,RPE-07_2_H02,2,579,H02
train,RPE-07,RPE-07_2_H04,2,903,H04
train,RPE-07,RPE-07_2_H05,2,206,H05
train,RPE-07,RPE-07_2_H06,2,93,H06
train,RPE-07,RPE-07_2_H08,2,558,H08
train,RPE-07,RPE-07_2_H09,2,64,H09
train,RPE-07,RPE-07_2_H10,2,923,H10
train,RPE-07,RPE-07_2_H12,2,909,H12
train,RPE-07,RPE-07_2_H13,2,766,H13
train,RPE-07,RPE-07_2_H14,2,1047,H14
train,RPE-07,RPE-07_2_H16,2,27,H16
train,RPE-07,RPE-07_2_H17,2,75,H17
train,RPE-07,RPE-07_2_H18,2,457,H18
train,RPE-07,RPE-07_2_H20,2,479,H20
train,RPE-07,RPE-07_2_H21,2,563,H21
train,RPE-07,RPE-07_2_H23,2,421,H23
train,RPE-07,RPE-07_2_I02,2,425,I02
train,RPE-07,RPE-07_2_I03,2,408,I03
train,RPE-07,RPE-07_2_I04,2,874,I04
train,RPE-07,RPE-07_2_I05,2,781,I05
train,RPE-07,RPE-07_2_I06,2,461,I06
train,RPE-07,RPE-07_2_I07,2,41,I07
train,RPE-07,RPE-07_2_I08,2,160,I08
train,RPE-07,RPE-07_2_I09,2,1049,I09
train,RPE-07,RPE-07_2_I10,2,920,I10
train,RPE-07,RPE-07_2_I11,2,730,I11
train,RPE-07,RPE-07_2_I12,2,424,I12
train,RPE-07,RPE-07_2_I13,2,473,I13
train,RPE-07,RPE-07_2_I14,2,887,I14
train,RPE-07,RPE-07_2_I15,2,1098,I15
train,RPE-07,RPE-07_2_I16,2,1083,I16
train,RPE-07,RPE-07_2_I17,2,315,I17
train,RPE-07,RPE-07_2_I18,2,667,I18
train,RPE-07,RPE-07_2_I19,2,47,I19
train,RPE-07,RPE-07_2_I20,2,951,I20
train,RPE-07,RPE-07_2_I21,2,452,I21
train,RPE-07,RPE-07_2_I22,2,726,I22
train,RPE-07,RPE-07_2_I23,2,571,I23
train,RPE-07,RPE-07_2_J02,2,108,J02
train,RPE-07,RPE-07_2_J04,2,7,J04
train,RPE-07,RPE-07_2_J05,2,517,J05
train,RPE-07,RPE-07_2_J06,2,729,J06
train,RPE-07,RPE-07_2_J08,2,682,J08
train,RPE-07,RPE-07_2_J09,2,138,J09
train,RPE-07,RPE-07_2_J10,2,196,J10
train,RPE-07,RPE-07_2_J12,2,1090,J12
train,RPE-07,RPE-07_2_J13,2,941,J13
train,RPE-07,RPE-07_2_J14,2,19,J14
train,RPE-07,RPE-07_2_J16,2,709,J16
train,RPE-07,RPE-07_2_J17,2,662,J17
train,RPE-07,RPE-07_2_J18,2,330,J18
train,RPE-07,RPE-07_2_J20,2,1070,J20
train,RPE-07,RPE-07_2_J21,2,801,J21
train,RPE-07,RPE-07_2_J23,2,28,J23
train,RPE-07,RPE-07_2_K02,2,169,K02
train,RPE-07,RPE-07_2_K03,2,25,K03
train,RPE-07,RPE-07_2_K04,2,871,K04
train,RPE-07,RPE-07_2_K05,2,52,K05
train,RPE-07,RPE-07_2_K06,2,553,K06
train,RPE-07,RPE-07_2_K07,2,651,K07
train,RPE-07,RPE-07_2_K08,2,92,K08
train,RPE-07,RPE-07_2_K09,2,1092,K09
train,RPE-07,RPE-07_2_K10,2,714,K10
train,RPE-07,RPE-07_2_K11,2,722,K11
train,RPE-07,RPE-07_2_K12,2,761,K12
train,RPE-07,RPE-07_2_K13,2,1064,K13
train,RPE-07,RPE-07_2_K14,2,329,K14
train,RPE-07,RPE-07_2_K15,2,650,K15
train,RPE-07,RPE-07_2_K16,2,787,K16
train,RPE-07,RPE-07_2_K17,2,1046,K17
train,RPE-07,RPE-07_2_K18,2,876,K18
train,RPE-07,RPE-07_2_K19,2,317,K19
train,RPE-07,RPE-07_2_K20,2,87,K20
train,RPE-07,RPE-07_2_K21,2,349,K21
train,RPE-07,RPE-07_2_K22,2,1043,K22
train,RPE-07,RPE-07_2_K23,2,1003,K23
train,RPE-07,RPE-07_2_L02,2,1052,L02
train,RPE-07,RPE-07_2_L03,2,1040,L03
train,RPE-07,RPE-07_2_L04,2,100,L04
train,RPE-07,RPE-07_2_L05,2,499,L05
train,RPE-07,RPE-07_2_L06,2,269,L06
train,RPE-07,RPE-07_2_L07,2,1033,L07
train,RPE-07,RPE-07_2_L08,2,1030,L08
train,RPE-07,RPE-07_2_L09,2,615,L09
train,RPE-07,RPE-07_2_L10,2,236,L10
train,RPE-07,RPE-07_2_L11,2,299,L11
train,RPE-07,RPE-07_2_L12,2,544,L12
train,RPE-07,RPE-07_2_L13,2,327,L13
train,RPE-07,RPE-07_2_L14,2,733,L14
train,RPE-07,RPE-07_2_L15,2,1035,L15
train,RPE-07,RPE-07_2_L16,2,849,L16
train,RPE-07,RPE-07_2_L17,2,101,L17
train,RPE-07,RPE-07_2_L18,2,447,L18
train,RPE-07,RPE-07_2_L19,2,182,L19
train,RPE-07,RPE-07_2_L20,2,754,L20
train,RPE-07,RPE-07_2_L21,2,20,L21
train,RPE-07,RPE-07_2_L22,2,640,L22
train,RPE-07,RPE-07_2_L23,2,228,L23
train,RPE-07,RPE-07_2_M02,2,207,M02
train,RPE-07,RPE-07_2_M04,2,865,M04
train,RPE-07,RPE-07_2_M05,2,117,M05
train,RPE-07,RPE-07_2_M06,2,659,M06
train,RPE-07,RPE-07_2_M08,2,751,M08
train,RPE-07,RPE-07_2_M09,2,642,M09
train,RPE-07,RPE-07_2_M10,2,661,M10
train,RPE-07,RPE-07_2_M12,2,149,M12
train,RPE-07,RPE-07_2_M13,2,697,M13
train,RPE-07,RPE-07_2_M14,2,131,M14
train,RPE-07,RPE-07_2_M16,2,44,M16
train,RPE-07,RPE-07_2_M17,2,804,M17
train,RPE-07,RPE-07_2_M18,2,918,M18
train,RPE-07,RPE-07_2_M20,2,63,M20
train,RPE-07,RPE-07_2_M21,2,934,M21
train,RPE-07,RPE-07_2_M23,2,1080,M23
train,RPE-07,RPE-07_2_N02,2,353,N02
train,RPE-07,RPE-07_2_N03,2,364,N03
train,RPE-07,RPE-07_2_N04,2,932,N04
train,RPE-07,RPE-07_2_N05,2,130,N05
train,RPE-07,RPE-07_2_N06,2,732,N06
train,RPE-07,RPE-07_2_N07,2,917,N07
train,RPE-07,RPE-07_2_N08,2,952,N08
train,RPE-07,RPE-07_2_N09,2,132,N09
train,RPE-07,RPE-07_2_N10,2,1002,N10
train,RPE-07,RPE-07_2_N11,2,851,N11
train,RPE-07,RPE-07_2_N12,2,893,N12
train,RPE-07,RPE-07_2_N13,2,454,N13
train,RPE-07,RPE-07_2_N14,2,407,N14
train,RPE-07,RPE-07_2_N15,2,701,N15
train,RPE-07,RPE-07_2_N16,2,390,N16
train,RPE-07,RPE-07_2_N17,2,1088,N17
train,RPE-07,RPE-07_2_N18,2,706,N18
train,RPE-07,RPE-07_2_N19,2,789,N19
train,RPE-07,RPE-07_2_N20,2,384,N20
train,RPE-07,RPE-07_2_N21,2,788,N21
train,RPE-07,RPE-07_2_N22,2,376,N22
train,RPE-07,RPE-07_2_N23,2,66,N23
train,RPE-07,RPE-07_2_O02,2,414,O02
train,RPE-07,RPE-07_2_O03,2,175,O03
train,RPE-07,RPE-07_2_O04,2,580,O04
train,RPE-07,RPE-07_2_O05,2,357,O05
train,RPE-07,RPE-07_2_O06,2,623,O06
train,RPE-07,RPE-07_2_O07,2,915,O07
train,RPE-07,RPE-07_2_O08,2,262,O08
train,RPE-07,RPE-07_2_O09,2,826,O09
train,RPE-07,RPE-07_2_O10,2,11,O10
train,RPE-07,RPE-07_2_O11,2,153,O11
train,RPE-07,RPE-07_2_O12,2,303,O12
train,RPE-07,RPE-07_2_O13,2,1063,O13
train,RPE-07,RPE-07_2_O14,2,83,O14
train,RPE-07,RPE-07_2_O15,2,735,O15
train,RPE-07,RPE-07_2_O16,2,913,O16
train,RPE-07,RPE-07_2_O17,2,542,O17
train,RPE-07,RPE-07_2_O18,2,429,O18
train,RPE-07,RPE-07_2_O19,2,194,O19
train,RPE-07,RPE-07_2_O20,2,683,O20
train,RPE-07,RPE-07_2_O21,2,225,O21
train,RPE-07,RPE-07_2_O22,2,996,O22
train,RPE-07,RPE-07_2_O23,2,827,O23
train,RPE-07,RPE-07_3_B03,3,578,B03
train,RPE-07,RPE-07_3_B04,3,627,B04
train,RPE-07,RPE-07_3_B05,3,319,B05
train,RPE-07,RPE-07_3_B06,3,586,B06
train,RPE-07,RPE-07_3_B07,3,1029,B07
train,RPE-07,RPE-07_3_B08,3,590,B08
train,RPE-07,RPE-07_3_B09,3,546,B09
train,RPE-07,RPE-07_3_B10,3,665,B10
train,RPE-07,RPE-07_3_B11,3,512,B11
train,RPE-07,RPE-07_3_B12,3,718,B12
train,RPE-07,RPE-07_3_B13,3,554,B13
train,RPE-07,RPE-07_3_B14,3,446,B14
train,RPE-07,RPE-07_3_B15,3,545,B15
train,RPE-07,RPE-07_3_B16,3,39,B16
train,RPE-07,RPE-07_3_B17,3,183,B17
train,RPE-07,RPE-07_3_B18,3,134,B18
train,RPE-07,RPE-07_3_B19,3,713,B19
train,RPE-07,RPE-07_3_B20,3,848,B20
train,RPE-07,RPE-07_3_B21,3,76,B21
train,RPE-07,RPE-07_3_B22,3,314,B22
train,RPE-07,RPE-07_3_B23,3,1051,B23
train,RPE-07,RPE-07_3_C02,3,908,C02
train,RPE-07,RPE-07_3_C04,3,210,C04
train,RPE-07,RPE-07_3_C05,3,796,C05
train,RPE-07,RPE-07_3_C06,3,1079,C06
train,RPE-07,RPE-07_3_C08,3,990,C08
train,RPE-07,RPE-07_3_C09,3,1059,C09
train,RPE-07,RPE-07_3_C10,3,310,C10
train,RPE-07,RPE-07_3_C12,3,114,C12
train,RPE-07,RPE-07_3_C13,3,782,C13
train,RPE-07,RPE-07_3_C14,3,515,C14
train,RPE-07,RPE-07_3_C16,3,252,C16
train,RPE-07,RPE-07_3_C17,3,402,C17
train,RPE-07,RPE-07_3_C18,3,658,C18
train,RPE-07,RPE-07_3_C20,3,151,C20
train,RPE-07,RPE-07_3_C21,3,487,C21
train,RPE-07,RPE-07_3_C23,3,1014,C23
train,RPE-07,RPE-07_3_D02,3,186,D02
train,RPE-07,RPE-07_3_D03,3,422,D03
train,RPE-07,RPE-07_3_D04,3,819,D04
train,RPE-07,RPE-07_3_D05,3,977,D05
train,RPE-07,RPE-07_3_D06,3,477,D06
train,RPE-07,RPE-07_3_D07,3,818,D07
train,RPE-07,RPE-07_3_D08,3,369,D08
train,RPE-07,RPE-07_3_D09,3,438,D09
train,RPE-07,RPE-07_3_D10,3,886,D10
train,RPE-07,RPE-07_3_D11,3,255,D11
train,RPE-07,RPE-07_3_D12,3,1000,D12
train,RPE-07,RPE-07_3_D13,3,970,D13
train,RPE-07,RPE-07_3_D14,3,401,D14
train,RPE-07,RPE-07_3_D15,3,674,D15
train,RPE-07,RPE-07_3_D16,3,504,D16
train,RPE-07,RPE-07_3_D17,3,145,D17
train,RPE-07,RPE-07_3_D18,3,267,D18
train,RPE-07,RPE-07_3_D19,3,716,D19
train,RPE-07,RPE-07_3_D20,3,337,D20
train,RPE-07,RPE-07_3_D21,3,4,D21
train,RPE-07,RPE-07_3_D22,3,463,D22
train,RPE-07,RPE-07_3_D23,3,271,D23
train,RPE-07,RPE-07_3_E02,3,614,E02
train,RPE-07,RPE-07_3_E03,3,691,E03
train,RPE-07,RPE-07_3_E04,3,864,E04
train,RPE-07,RPE-07_3_E05,3,740,E05
train,RPE-07,RPE-07_3_E06,3,394,E06
train,RPE-07,RPE-07_3_E07,3,866,E07
train,RPE-07,RPE-07_3_E08,3,943,E08
train,RPE-07,RPE-07_3_E09,3,926,E09
train,RPE-07,RPE-07_3_E10,3,53,E10
train,RPE-07,RPE-07_3_E11,3,861,E11
train,RPE-07,RPE-07_3_E12,3,38,E12
train,RPE-07,RPE-07_3_E13,3,115,E13
train,RPE-07,RPE-07_3_E14,3,311,E14
train,RPE-07,RPE-07_3_E15,3,636,E15
train,RPE-07,RPE-07_3_E16,3,435,E16
train,RPE-07,RPE-07_3_E17,3,1007,E17
train,RPE-07,RPE-07_3_E18,3,678,E18
train,RPE-07,RPE-07_3_E19,3,821,E19
train,RPE-07,RPE-07_3_E20,3,214,E20
train,RPE-07,RPE-07_3_E21,3,283,E21
train,RPE-07,RPE-07_3_E22,3,672,E22
train,RPE-07,RPE-07_3_E23,3,858,E23
train,RPE-07,RPE-07_3_F02,3,652,F02
train,RPE-07,RPE-07_3_F04,3,842,F04
train,RPE-07,RPE-07_3_F05,3,380,F05
train,RPE-07,RPE-07_3_F06,3,437,F06
train,RPE-07,RPE-07_3_F08,3,820,F08
train,RPE-07,RPE-07_3_F09,3,816,F09
train,RPE-07,RPE-07_3_F10,3,491,F10
train,RPE-07,RPE-07_3_F12,3,992,F12
train,RPE-07,RPE-07_3_F13,3,51,F13
train,RPE-07,RPE-07_3_F14,3,363,F14
train,RPE-07,RPE-07_3_F16,3,603,F16
train,RPE-07,RPE-07_3_F17,3,300,F17
train,RPE-07,RPE-07_3_F18,3,995,F18
train,RPE-07,RPE-07_3_F20,3,664,F20
train,RPE-07,RPE-07_3_F21,3,1074,F21
train,RPE-07,RPE-07_3_F23,3,362,F23
train,RPE-07,RPE-07_3_G02,3,768,G02
train,RPE-07,RPE-07_3_G03,3,829,G03
train,RPE-07,RPE-07_3_G04,3,629,G04
train,RPE-07,RPE-07_3_G05,3,1086,G05
train,RPE-07,RPE-07_3_G06,3,774,G06
train,RPE-07,RPE-07_3_G07,3,248,G07
train,RPE-07,RPE-07_3_G08,3,690,G08
train,RPE-07,RPE-07_3_G09,3,453,G09
train,RPE-07,RPE-07_3_G10,3,120,G10
train,RPE-07,RPE-07_3_G11,3,809,G11
train,RPE-07,RPE-07_3_G12,3,148,G12
train,RPE-07,RPE-07_3_G13,3,191,G13
train,RPE-07,RPE-07_3_G14,3,90,G14
train,RPE-07,RPE-07_3_G15,3,933,G15
train,RPE-07,RPE-07_3_G16,3,860,G16
train,RPE-07,RPE-07_3_G17,3,551,G17
train,RPE-07,RPE-07_3_G18,3,32,G18
train,RPE-07,RPE-07_3_G19,3,617,G19
train,RPE-07,RPE-07_3_G20,3,377,G20
train,RPE-07,RPE-07_3_G21,3,677,G21
train,RPE-07,RPE-07_3_G22,3,322,G22
train,RPE-07,RPE-07_3_G23,3,142,G23
train,RPE-07,RPE-07_3_H02,3,527,H02
train,RPE-07,RPE-07_3_H04,3,410,H04
train,RPE-07,RPE-07_3_H05,3,961,H05
train,RPE-07,RPE-07_3_H06,3,35,H06
train,RPE-07,RPE-07_3_H08,3,795,H08
train,RPE-07,RPE-07_3_H09,3,168,H09
train,RPE-07,RPE-07_3_H10,3,291,H10
train,RPE-07,RPE-07_3_H12,3,279,H12
train,RPE-07,RPE-07_3_H13,3,65,H13
train,RPE-07,RPE-07_3_H14,3,944,H14
train,RPE-07,RPE-07_3_H16,3,444,H16
train,RPE-07,RPE-07_3_H17,3,755,H17
train,RPE-07,RPE-07_3_H18,3,171,H18
train,RPE-07,RPE-07_3_H20,3,338,H20
train,RPE-07,RPE-07_3_H21,3,807,H21
train,RPE-07,RPE-07_3_H23,3,873,H23
train,RPE-07,RPE-07_3_I02,3,382,I02
train,RPE-07,RPE-07_3_I03,3,405,I03
train,RPE-07,RPE-07_3_I04,3,159,I04
train,RPE-07,RPE-07_3_I05,3,969,I05
train,RPE-07,RPE-07_3_I06,3,530,I06
train,RPE-07,RPE-07_3_I07,3,666,I07
train,RPE-07,RPE-07_3_I08,3,265,I08
train,RPE-07,RPE-07_3_I09,3,278,I09
train,RPE-07,RPE-07_3_I10,3,805,I10
train,RPE-07,RPE-07_3_I11,3,937,I11
train,RPE-07,RPE-07_3_I12,3,197,I12
train,RPE-07,RPE-07_3_I13,3,1087,I13
train,RPE-07,RPE-07_3_I14,3,999,I14
train,RPE-07,RPE-07_3_I15,3,21,I15
train,RPE-07,RPE-07_3_I16,3,947,I16
train,RPE-07,RPE-07_3_I17,3,180,I17
train,RPE-07,RPE-07_3_I18,3,307,I18
train,RPE-07,RPE-07_3_I19,3,671,I19
train,RPE-07,RPE-07_3_I20,3,599,I20
train,RPE-07,RPE-07_3_I21,3,119,I21
train,RPE-07,RPE-07_3_I22,3,250,I22
train,RPE-07,RPE-07_3_I23,3,387,I23
train,RPE-07,RPE-07_3_J02,3,167,J02
train,RPE-07,RPE-07_3_J04,3,129,J04
train,RPE-07,RPE-07_3_J05,3,769,J05
train,RPE-07,RPE-07_3_J06,3,24,J06
train,RPE-07,RPE-07_3_J08,3,215,J08
train,RPE-07,RPE-07_3_J09,3,469,J09
train,RPE-07,RPE-07_3_J10,3,643,J10
train,RPE-07,RPE-07_3_J12,3,229,J12
train,RPE-07,RPE-07_3_J13,3,335,J13
train,RPE-07,RPE-07_3_J14,3,777,J14
train,RPE-07,RPE-07_3_J16,3,815,J16
train,RPE-07,RPE-07_3_J17,3,633,J17
train,RPE-07,RPE-07_3_J18,3,901,J18
train,RPE-07,RPE-07_3_J20,3,516,J20
train,RPE-07,RPE-07_3_J21,3,520,J21
train,RPE-07,RPE-07_3_J23,3,365,J23
train,RPE-07,RPE-07_3_K02,3,448,K02
train,RPE-07,RPE-07_3_K03,3,190,K03
train,RPE-07,RPE-07_3_K04,3,170,K04
train,RPE-07,RPE-07_3_K05,3,1018,K05
train,RPE-07,RPE-07_3_K06,3,888,K06
train,RPE-07,RPE-07_3_K07,3,593,K07
train,RPE-07,RPE-07_3_K08,3,237,K08
train,RPE-07,RPE-07_3_K09,3,707,K09
train,RPE-07,RPE-07_3_K10,3,127,K10
train,RPE-07,RPE-07_3_K11,3,464,K11
train,RPE-07,RPE-07_3_K12,3,632,K12
train,RPE-07,RPE-07_3_K13,3,326,K13
train,RPE-07,RPE-07_3_K14,3,347,K14
train,RPE-07,RPE-07_3_K15,3,185,K15
train,RPE-07,RPE-07_3_K16,3,123,K16
train,RPE-07,RPE-07_3_K17,3,533,K17
train,RPE-07,RPE-07_3_K18,3,800,K18
train,RPE-07,RPE-07_3_K19,3,916,K19
train,RPE-07,RPE-07_3_K20,3,98,K20
train,RPE-07,RPE-07_3_K21,3,763,K21
train,RPE-07,RPE-07_3_K22,3,1071,K22
train,RPE-07,RPE-07_3_K23,3,259,K23
train,RPE-07,RPE-07_3_L02,3,727,L02
train,RPE-07,RPE-07_3_L03,3,484,L03
train,RPE-07,RPE-07_3_L04,3,548,L04
train,RPE-07,RPE-07_3_L05,3,163,L05
train,RPE-07,RPE-07_3_L06,3,49,L06
train,RPE-07,RPE-07_3_L07,3,501,L07
train,RPE-07,RPE-07_3_L08,3,648,L08
train,RPE-07,RPE-07_3_L09,3,834,L09
train,RPE-07,RPE-07_3_L10,3,895,L10
train,RPE-07,RPE-07_3_L11,3,942,L11
train,RPE-07,RPE-07_3_L12,3,1012,L12
train,RPE-07,RPE-07_3_L13,3,719,L13
train,RPE-07,RPE-07_3_L14,3,963,L14
train,RPE-07,RPE-07_3_L15,3,449,L15
train,RPE-07,RPE-07_3_L16,3,125,L16
train,RPE-07,RPE-07_3_L17,3,289,L17
train,RPE-07,RPE-07_3_L18,3,570,L18
train,RPE-07,RPE-07_3_L19,3,1085,L19
train,RPE-07,RPE-07_3_L20,3,234,L20
train,RPE-07,RPE-07_3_L21,3,863,L21
train,RPE-07,RPE-07_3_L22,3,1068,L22
train,RPE-07,RPE-07_3_L23,3,480,L23
train,RPE-07,RPE-07_3_M02,3,510,M02
train,RPE-07,RPE-07_3_M04,3,396,M04
train,RPE-07,RPE-07_3_M05,3,749,M05
train,RPE-07,RPE-07_3_M06,3,955,M06
train,RPE-07,RPE-07_3_M08,3,244,M08
train,RPE-07,RPE-07_3_M09,3,649,M09
train,RPE-07,RPE-07_3_M10,3,121,M10
train,RPE-07,RPE-07_3_M12,3,922,M12
train,RPE-07,RPE-07_3_M13,3,494,M13
train,RPE-07,RPE-07_3_M14,3,84,M14
train,RPE-07,RPE-07_3_M16,3,34,M16
train,RPE-07,RPE-07_3_M17,3,919,M17
train,RPE-07,RPE-07_3_M18,3,616,M18
train,RPE-07,RPE-07_3_M20,3,29,M20
train,RPE-07,RPE-07_3_M21,3,869,M21
train,RPE-07,RPE-07_3_M23,3,359,M23
train,RPE-07,RPE-07_3_N02,3,748,N02
train,RPE-07,RPE-07_3_N03,3,375,N03
train,RPE-07,RPE-07_3_N04,3,1093,N04
train,RPE-07,RPE-07_3_N05,3,936,N05
train,RPE-07,RPE-07_3_N06,3,1091,N06
train,RPE-07,RPE-07_3_N07,3,122,N07
train,RPE-07,RPE-07_3_N08,3,738,N08
train,RPE-07,RPE-07_3_N09,3,490,N09
train,RPE-07,RPE-07_3_N10,3,686,N10
train,RPE-07,RPE-07_3_N11,3,608,N11
train,RPE-07,RPE-07_3_N12,3,644,N12
train,RPE-07,RPE-07_3_N13,3,368,N13
train,RPE-07,RPE-07_3_N14,3,1105,N14
train,RPE-07,RPE-07_3_N15,3,583,N15
train,RPE-07,RPE-07_3_N16,3,184,N16
train,RPE-07,RPE-07_3_N17,3,1099,N17
train,RPE-07,RPE-07_3_N18,3,940,N18
train,RPE-07,RPE-07_3_N19,3,62,N19
train,RPE-07,RPE-07_3_N20,3,802,N20
train,RPE-07,RPE-07_3_N21,3,625,N21
train,RPE-07,RPE-07_3_N22,3,432,N22
train,RPE-07,RPE-07_3_N23,3,989,N23
train,RPE-07,RPE-07_3_O02,3,646,O02
train,RPE-07,RPE-07_3_O03,3,198,O03
train,RPE-07,RPE-07_3_O04,3,679,O04
train,RPE-07,RPE-07_3_O05,3,485,O05
train,RPE-07,RPE-07_3_O06,3,525,O06
train,RPE-07,RPE-07_3_O07,3,595,O07
train,RPE-07,RPE-07_3_O08,3,443,O08
train,RPE-07,RPE-07_3_O09,3,1053,O09
train,RPE-07,RPE-07_3_O10,3,246,O10
train,RPE-07,RPE-07_3_O11,3,135,O11
train,RPE-07,RPE-07_3_O12,3,173,O12
train,RPE-07,RPE-07_3_O13,3,86,O13
train,RPE-07,RPE-07_3_O14,3,174,O14
train,RPE-07,RPE-07_3_O15,3,99,O15
train,RPE-07,RPE-07_3_O16,3,465,O16
train,RPE-07,RPE-07_3_O17,3,637,O17
train,RPE-07,RPE-07_3_O18,3,564,O18
train,RPE-07,RPE-07_3_O19,3,808,O19
train,RPE-07,RPE-07_3_O20,3,1034,O20
train,RPE-07,RPE-07_3_O21,3,759,O21
train,RPE-07,RPE-07_3_O22,3,96,O22
train,RPE-07,RPE-07_3_O23,3,1057,O23
